-1.063747260350863044e+01	-3.888318285671722663e+00
-9.056056315405312418e+00	-5.116164756845116734e+00
-9.169582860404844382e+00	-3.932998317934763399e+00
-8.391596650437367799e+00	-5.541852484920653410e+00
-8.415925344410849718e+00	-4.070484863567164879e+00
-7.937178175063769103e+00	-4.514453511692121168e+00
-8.768739149445773151e+00	-5.945912984088035813e+00
-8.615512405876497581e+00	-5.176937573418214811e+00
-9.046791364880068187e+00	-6.316021071610077975e+00
-7.368727063948766087e+00	-4.871292652965541592e+00
-8.803196779175221920e+00	-5.586249568728141490e+00
-8.058936447276375148e+00	-5.564225191451341423e+00
-7.316756669377688205e+00	-4.114941013824956251e+00
-9.653622252550889016e+00	-6.125072459332240093e+00
-9.966305558929716923e+00	-5.898777171449115286e+00
-8.581830426324716043e+00	-7.222561612908338091e+00
-9.394362193822439977e+00	-5.774365183185527606e+00
-9.194194368955791674e+00	-5.892271967158594137e+00
-7.318400254027321417e+00	-7.030334746236487575e+00
-9.114092199424289831e+00	-5.112848458674946528e+00
-9.421272508817153835e+00	-4.631386022669913061e+00
-7.934291205622123755e+00	-5.192398923088441087e+00
-1.035588643027156763e+01	-6.205049631031504198e+00
-7.328657268136806735e+00	-4.400964369745739013e+00
-8.264461561503694043e+00	-4.698835716504532023e+00
-9.022694729242932254e+00	-4.365698259762822886e+00
-9.262537187576594278e+00	-5.072119255877643340e+00
-8.798567792794173670e+00	-7.148560015790688560e+00
-9.641833691293667741e+00	-6.625689978886216025e+00
-8.555451300964330485e+00	-5.035368003422989069e+00
-8.147798210219306725e+00	-4.878821277170504622e+00
-1.076695868882340790e+01	-4.060868426839297385e+00
-9.199884809597831392e+00	-6.288214107139803666e+00
-9.213800434130227757e+00	-6.332982749082315621e+00
-7.613221858608172354e+00	-5.590643549105037913e+00
-8.999443659040458954e+00	-5.145635658223758568e+00
-8.992939211551535195e+00	-4.799269444060295875e+00
-8.763983390679308982e+00	-4.455401436361494660e+00
-8.707387577957806712e+00	-6.057452179025522021e+00
-7.151976649119726304e+00	-6.013683649809294707e+00
-9.956645364230686468e+00	-6.052123886405972542e+00
-8.893007981885755697e+00	-4.156208158427239674e+00
-9.296453786761940563e+00	-4.134620236460002651e+00
-8.999334966117670476e+00	-5.154267793142711440e+00
-8.240016342310424236e+00	-5.499106838413569953e+00
-8.174171264494686895e+00	-5.086174567239867272e+00
-8.937611896425572411e+00	-5.005264304434753342e+00
-8.771117287117897732e+00	-4.838488693037811039e+00
-8.307239276014126261e+00	-4.085452907643256637e+00
-7.382089652134171232e+00	-5.634106645952650538e+00
-7.899883860564754556e+00	-6.232373811866646740e+00
-8.362402798505339518e+00	-6.328731130775279823e+00
-1.085714670695628392e+01	-5.995256860547630851e+00
-9.958776475873483136e+00	-6.649058808893305361e+00
-1.047765460147286554e+01	-5.468705250594639189e+00
-1.021171253731203343e+01	-5.195108098951394027e+00
-9.377887810125407952e+00	-7.760775292832283512e+00
-9.140738720198285705e+00	-6.542375119592003685e+00
-9.820510293057667539e+00	-3.585189894509817954e+00
-9.958592399389567973e+00	-6.008756301443765047e+00
-1.027016980332296470e+01	-5.199851197331443409e+00
-9.046394299288859742e+00	-5.232851209869833653e+00
-9.451052989741972610e+00	-6.634013569562122292e+00
-7.819545989378717366e+00	-2.829654004569325476e+00
-6.885946986429333450e+00	-5.724297730206517443e+00
-8.493893223775687673e+00	-6.652329184382711702e+00
-8.859004280101894224e+00	-5.655936234737886537e+00
-9.937613651229510126e+00	-3.868097995638365205e+00
-9.458498793825649287e+00	-4.522199595775289183e+00
-9.161177124808443040e+00	-5.303399279545377709e+00
-8.556479108976137837e+00	-4.797960522807265704e+00
-9.341532359082345138e+00	-5.499568305036008020e+00
-7.377092258173684414e+00	-6.490242301870132735e+00
-9.887227995840515149e+00	-3.703889852355595202e+00
-9.142078677217099880e+00	-4.971732123831776207e+00
-8.132388849295546507e+00	-5.593188626083723136e+00
-7.990366325280351845e+00	-5.347131046114068198e+00
-9.664962792251834856e+00	-3.517326596932492055e+00
-8.859245793257752410e+00	-6.064276281155360770e+00
-8.417725796163743723e+00	-6.229585526125461570e+00
-9.348180028930856977e+00	-5.904305992652761681e+00
-9.538116342445141171e+00	-4.964853526094101355e+00
-8.001410399388948491e+00	-5.679473563168302874e+00
-8.680537062697201378e+00	-3.078433447682060287e+00
-7.631815133341803836e+00	-5.157675135614439021e+00
-8.596715976263080705e+00	-5.878370155861824209e+00
-8.362809663419790596e+00	-5.676997583219264953e+00
-8.393513147133813135e+00	-6.099627276197774783e+00
-7.556833620538483842e+00	-5.323416384848578708e+00
-9.100802542903990044e+00	-5.267445212002775712e+00
-8.621391943065267682e+00	-3.449249077542989816e+00
-8.820503319337642978e+00	-5.971204525755202219e+00
-8.296709473714280136e+00	-6.063887779276690537e+00
-7.445806250568856477e+00	-4.927943711318326869e+00
-7.543518372095042501e+00	-7.268347584191338306e+00
-8.728242566291887883e+00	-4.628572735118359205e+00
-8.756630089838131070e+00	-4.443267404369378504e+00
-7.695036813946650511e+00	-4.009005118515794663e+00
-7.963555975164389622e+00	-5.467007467972829104e+00
-8.655885733467410859e+00	-4.696329894434854602e+00
-8.807819934788410521e+00	-6.470345596567668167e+00
-9.292505554635647869e+00	-5.640008098269573722e+00
-6.427739535020620565e+00	-5.178356755612014695e+00
-9.688926228637900095e+00	-6.230276439852501902e+00
-7.635549727929067387e+00	-6.307742222049331104e+00
-8.058082057572692136e+00	-6.965879993849869223e+00
-8.631857905479922266e+00	-4.705688330278302800e+00
-8.429515838955051521e+00	-7.749214516298581046e+00
-9.544538315668351203e+00	-6.249366720276562148e+00
-7.541022794553884800e+00	-5.173554569015154314e+00
-9.127823491672513612e+00	-4.748580759862645273e+00
-1.074756927215095637e+01	-5.125495693262101859e+00
-8.697825729493379399e+00	-5.385024605338210257e+00
-8.625776304657067683e+00	-4.358715868753495037e+00
-7.942822873002961970e+00	-5.772221110010349321e+00
-1.049628062555615671e+01	-6.491847069169610407e+00
-7.740962558240732427e+00	-6.564113889229791887e+00
-8.415011160745432761e+00	-6.359745922210557900e+00
-8.724316346978705283e+00	-6.379186454113567883e+00
-9.450179105860806672e+00	-5.925277488227979283e+00
-7.970790797515642900e+00	-4.981230722901547558e+00
-6.160431792071150880e+00	-4.073764141181678511e+00
-8.917796503936676444e+00	-4.237337149627793842e+00
-1.097385455162499213e+01	-4.433143913251300638e+00
-6.179508919861357086e+00	-4.655161572258421643e+00
-9.848801758690910901e+00	-4.486347704963059790e+00
-1.151023635028088776e+01	-4.162843213812080556e+00
-8.801041139245100453e+00	-6.491280077545328098e+00
-7.880348970945751930e+00	-6.938514001868630210e+00
-8.731371979285626139e+00	-4.586968683907697297e+00
-8.586395659636442801e+00	-6.072631111427506667e+00
-7.507748127732275734e+00	-5.023280883181878487e+00
-1.084489837231983600e+01	-7.553522726562745149e+00
-8.548136231217689840e+00	-4.800537216263536244e+00
-8.638334804565383607e+00	-6.099403699899242248e+00
-7.666742105642784466e+00	-5.300097590323150420e+00
-1.081360227882689706e+01	-5.049525330241016796e+00
-1.043085066821211626e+01	-6.234084368027341228e+00
-8.536163941790769982e+00	-5.625843913418276721e+00
-1.015025753733911884e+01	-4.165858225756325695e+00
-8.405901057585934311e+00	-4.795570271504209892e+00
-8.121022102232164031e+00	-4.300281980210251653e+00
-9.558260265845536452e+00	-4.207130582572707667e+00
-8.289527958546583974e+00	-4.103330010976549147e+00
-9.191527953847023369e+00	-5.737635721590749860e+00
-8.862962622586104899e+00	-6.253897680291510497e+00
-8.941986829361786349e+00	-5.020903807127505836e+00
-7.312582935662957695e+00	-3.986559956609631250e+00
-9.551956135955666838e+00	-5.411725191459647810e+00
-6.968460020310540237e+00	-4.859641663154512514e+00
-8.509736563079540517e+00	-5.548222006105011594e+00
-8.223415781922735590e+00	-5.769734414894044150e+00
-8.910099662978657520e+00	-4.431166890089698995e+00
-9.408674879194808938e+00	-5.706670925944411721e+00
-8.973095687681601262e+00	-4.478943994938256346e+00
-8.561400737723133147e+00	-6.044288586729508417e+00
-1.005448414074703578e+01	-5.436392852475426807e+00
-8.191100768858927239e+00	-5.859890147275826244e+00
-1.108278662607498788e+01	-6.760130230724132439e+00
-1.015615387359866695e+01	-6.956891665485356313e+00
-1.020108041369319096e+01	-6.525425252567019108e+00
-1.151473590471435848e+01	-6.694924415944885965e+00
-9.647521934091228601e+00	-5.269310448426802296e+00
-8.981104302160376918e+00	-5.746658988105250998e+00
-8.465647835381686193e+00	-4.926353273932068788e+00
-1.049906921165079865e+01	-5.585608830789271728e+00
-7.361718975550113342e+00	-4.788827351831398182e+00
-7.458683385030150603e+00	-4.801524159830924177e+00
-8.472241302534719409e+00	-5.157158789490130069e+00
-1.028534257604224855e+01	-6.542283030010690226e+00
-8.064756718003302183e+00	-4.609526024080472517e+00
-1.101322029394562563e+01	-4.083084583119696909e+00
-7.325771780330898153e+00	-5.944625911348799363e+00
-8.978521561450426347e+00	-5.879767219522735289e+00
-9.567779852047678446e+00	-5.998867818009906649e+00
-9.563248313842773740e+00	-4.271287239546434300e+00
-8.723477963934373136e+00	-5.924992843992597180e+00
-8.946242066542575699e+00	-6.914582403136765976e+00
-8.130436762907542914e+00	-6.569799089827350613e+00
-9.555408482982659990e+00	-3.486566078854381523e+00
-8.588925973066226405e+00	-4.496360072710913869e+00
-8.688766161347611927e+00	-5.717160864828305655e+00
-9.216994200824562000e+00	-4.597121773280035129e+00
-9.725989961094247960e+00	-6.526182443304646696e+00
-9.864799634237110482e+00	-5.333179012810886022e+00
-9.354612986193355795e+00	-4.835358348067276602e+00
-8.562029820761157595e+00	-4.959069159894120560e+00
-8.539527060983598261e+00	-4.179547808307955137e+00
-8.546496075553884353e+00	-3.886686314675851683e+00
-9.625016349341692035e+00	-6.742680554790466907e+00
-8.526895138096266535e+00	-3.761047702484197508e+00
-7.357077112050665946e+00	-4.414195175787988035e+00
-9.470115000542456585e+00	-6.628823715954882623e+00
-8.967632406831457459e+00	-5.118940256222421326e+00
-8.967813346010251152e+00	-5.500345311115798275e+00
-8.424578320056511416e+00	-5.322646635548799132e+00
-7.626309971191282067e+00	-3.034058425206771492e+00
-9.808290079878373646e+00	-3.937633755971869931e+00
-8.384762171606821468e+00	-5.700286381648683509e+00
-1.101152193487601316e+01	-5.337328561112657077e+00
-8.753188343022701545e+00	-5.112567890249544611e+00
-6.867092087363953823e+00	-5.766832601085386756e+00
-8.177601403929728008e+00	-5.247909654632975318e+00
-9.058047839691910852e+00	-5.906334006838946493e+00
-7.567509750547060321e+00	-5.614287921286432059e+00
-1.002731746550388792e+01	-5.820248574965109611e+00
-1.092292963405381911e+01	-4.215832410998027413e+00
-8.811276009286505229e+00	-6.119318265801826584e+00
-9.744184136056217582e+00	-6.083270113291654901e+00
-9.556751995009326706e+00	-5.169511810979945388e+00
-8.527192166934884909e+00	-6.726876241286413816e+00
-8.971840276974303308e+00	-6.042117234130714998e+00
-1.036560916107287511e+01	-3.793549538733106630e+00
-7.837322653920838711e+00	-5.029869889519853920e+00
-6.724498495358785632e+00	-6.255242854846359002e+00
-9.394722571896501506e+00	-4.394165458505486122e+00
-8.336960917982130681e+00	-5.960435661368357785e+00
-8.145691166643109327e+00	-7.001194954819966121e+00
-8.094215850782051191e+00	-5.774927393389063468e+00
-1.110039892967229314e+01	-6.337979400678471542e+00
-7.693918803375312976e+00	-6.696189507641804539e+00
-7.585679662869474704e+00	-5.341311626305161653e+00
-8.681065133347713569e+00	-6.190740656411945153e+00
-8.352969968244734034e+00	-6.136615090272411699e+00
-9.999526567377833075e+00	-4.483097302890031166e+00
-1.105777622012085004e+01	-4.754306056893028654e+00
-9.473395756144961766e+00	-6.612091416470406102e+00
-8.749329496606184975e+00	-6.663393459988496303e+00
-6.957016518796102389e+00	-6.168294669202298408e+00
-8.716938517420240728e+00	-5.101671999912374744e+00
-1.030393785182382871e+01	-3.774877489970949185e+00
-1.154933434705193385e+01	-3.071995651882053480e+00
-9.705823161071547744e+00	-4.815518558747404754e+00
-9.474292765103964342e+00	-6.417347714732104080e+00
-8.626877609696812499e+00	-6.443753394556456904e+00
-9.801308656352226478e+00	-6.306370764418758768e+00
-9.763623148777259786e+00	-3.906115022757655986e+00
-8.349709119539925339e+00	-4.789083214938361976e+00
-7.850598014653881407e+00	-4.760164223966643071e+00
-9.671431658502365636e+00	-5.642545667069802207e+00
-1.009081077375748237e+01	-5.469534833878374691e+00
-1.033911817383079068e+01	-6.604440668884864252e+00
-1.035315364407738770e+01	-6.618662170384913779e+00
-6.153161574315889837e+00	1.710699596656699573e-01
-4.849550809543005769e+00	-1.253042615842861363e+00
-3.446635905220759799e+00	4.751665982615599915e-01
-4.410031652004066771e+00	7.069978128672623763e-01
-3.354687155530562848e+00	1.592769401645963701e-01
-4.094108566488247725e+00	4.873989496051606141e-01
-4.803350337716437934e+00	8.363811368404019397e-01
-4.144937147641769570e+00	9.428434338975345552e-01
-5.957361537806843188e+00	5.767315797176857384e-01
-3.888602392469521885e+00	-8.199581513147606859e-01
-3.458254749261680860e+00	-2.507321913143578662e-01
-4.433163548138596255e+00	-1.032892344239306315e+00
-4.614237430786062966e+00	9.626326789088002212e-01
-4.782819453356381700e+00	4.766450547429743612e-01
-5.166738056630054032e+00	1.909786560365865693e+00
-5.493158283339306891e+00	-3.450635961403851482e-02
-3.314101990697763789e+00	-2.040475609013263636e-01
-4.337666595873194808e+00	-1.105038770160255701e-01
-5.355878739333526539e+00	-5.868578940940704092e-01
-5.640687946713658363e+00	-4.701293801207886425e-01
-3.719608180713709356e+00	-1.514399069744192472e+00
-3.310282914465409121e+00	-1.556721706010993911e+00
-4.957506977361000544e+00	-1.133919848830526433e+00
-4.237855836438725099e+00	-1.083147531850629619e+00
-5.170356925756554034e+00	1.160078034727930030e+00
-3.803087730254735455e+00	1.432583606387392905e+00
-5.138036646361801019e+00	-3.147131393832415802e-01
-4.707770162498830402e+00	-5.054326540003106771e-01
-5.351740071802022491e+00	-5.805559201814023407e-01
-5.085604017018282796e+00	-8.630766553186643986e-01
-4.561585873157719462e+00	-3.573352268522697051e-01
-5.106735007336426158e+00	-9.891311176901544933e-01
-4.140436659432733535e+00	1.114039987314024566e-01
-3.745741385974681759e+00	-5.217720359564392840e-01
-3.522777973915711236e+00	-6.458360333419670418e-01
-3.722838836851976474e+00	-1.156916402459349680e+00
-4.576628173169734914e+00	6.307460303551034597e-01
-2.045304048829416299e+00	-1.936921001225826999e-01
-4.434238867552452668e+00	-9.696993427260574006e-01
-6.030620232138848458e+00	-4.106437656046290630e-01
-4.612960493110707105e+00	1.997000128067053737e+00
-2.513435394060142158e+00	9.823894952758867316e-02
-4.939642706299018471e+00	-5.559611663035238793e-01
-2.068443143928874850e+00	1.413644240722410794e+00
-3.979680709747456024e+00	5.467064530805514355e-01
-4.302772856758894982e+00	1.580007100639372553e+00
-3.846203937867659128e+00	6.783794911453189247e-01
-4.644567445417105311e+00	8.199679096361178754e-01
-4.098406639997217660e+00	2.566332164183166009e-01
-5.637424158568727250e+00	-3.532777945242623896e-01
-5.450894419475400987e+00	-1.391500083991405123e+00
-4.360055124641326607e+00	5.618072800446543003e-01
-3.625713074351783582e+00	4.979683485579103341e-01
-4.563137709280902676e+00	-1.414758902509994032e+00
-3.964483168347195718e+00	1.755761219472249390e-01
-2.926368844468436592e+00	-6.340421097112953763e-01
-4.833336375856889688e+00	1.439085620950453448e+00
-7.022551383887453369e+00	2.025336171883156400e-01
-4.444789381093354308e+00	-9.559682110910698860e-01
-6.324057452429824977e+00	-1.747507730307394369e-01
-3.968288083449974746e+00	1.101767782875923807e+00
-3.011179106140693840e+00	1.272666605149424646e+00
-4.541940237729522600e+00	-4.315207397614648777e-01
-5.098380967654036588e+00	1.280298051329748388e+00
-5.068963152684529128e+00	2.436521652174704899e-01
-5.005016708398536629e+00	1.145951311003474415e-01
-2.710436433758466102e+00	-1.490829919188735309e+00
-3.796381684605943718e+00	1.976460118506549457e-01
-3.973442759856292472e+00	-2.134631341265229021e-01
-3.668247835168807036e+00	1.443078094992979343e+00
-3.412033927911308773e+00	6.262572075040180319e-01
-4.068864327884574195e+00	-1.908105554071226617e-01
-5.682730779305155799e+00	-4.624957475900173254e-01
-1.872097229176186151e+00	-3.579390798127800588e-01
-5.718748277365543586e+00	1.516018808817515828e-01
-5.114131950827723649e+00	1.497526507700026155e+00
-3.994075211960390615e+00	-5.905462488745325533e-01
-5.123436038010999560e+00	1.325380067343854051e+00
-4.071286316766577151e+00	5.147124902858486450e-01
-3.760257077030154438e+00	4.863114569088901051e-01
-5.154496678464557391e+00	-5.653640399557589014e-01
-3.370030765573157616e+00	-1.381973497631322489e+00
-3.622692368853573708e+00	-9.691939793406307846e-01
-4.111447117385913508e+00	-5.103804981785973194e-01
-5.086639184824012005e+00	1.936358915298326266e-01
-4.655564838458253085e+00	-6.870674533435291442e-01
-4.306592907322957409e+00	-6.109012547501719848e-01
-3.861699167990839676e+00	4.666370444276061180e-01
-5.446647094873624084e+00	3.869840340630451014e-02
-5.599760479640108812e+00	-5.677525173427138139e-01
-5.637981926912617681e+00	-4.042071032575934586e-01
-5.185206556201615413e+00	7.819934795478566958e-01
-4.655857940502786896e+00	-7.373808984928170718e-02
-5.496677934291576584e+00	-6.584594374161675812e-02
-3.346695334681526468e+00	7.741416374108108789e-01
-2.564079514101111901e+00	-6.073952143663001735e-01
-3.225234756970533745e+00	5.351643711614487847e-02
-5.439852799822797458e+00	-1.056318955450015196e+00
-4.570323768292870348e+00	7.333869012944649324e-02
-5.764916309140144079e+00	-6.618055172637208328e-01
2.480855672082345365e+00	1.283064320595695418e-01
1.701417563047968873e+00	2.592209268139211709e-02
1.856593154483852759e+00	1.625975137721799690e+00
1.021259554132211367e+00	1.020361292297426559e+00
1.062430965659412641e+00	8.843987568893045825e-01
2.024569046708113440e+00	-2.581559079023637571e-01
-1.012438573579809820e+00	-8.492079438332336139e-01
2.408381452245377030e+00	6.946555028252792141e-01
1.882175361145264514e+00	2.728940577565408976e+00
1.842356586906605642e+00	-2.280562496965780062e-01
